"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"V24";"5/4/2017";"ms";"pro-first";7;7;8;8;8;7;6;8;8;8;"3";"2";"2";"1";"1";"2";"2";"2";"4";"2";"3";"1";"3";"2";"2";"3";"1";"2";"1";"1";"2";"1";"1";"1";"5";"3";"2";"3";"2";"1";"2";"3";"1";"2";"2";"4";"3";"3";"1";"3";"1";"1";"4";"1";"2";"1";"1";"2";"3";"4";"4";"4";"3";"1";"2";"3";"1";"2";"1";"1";"1";"1";7;"0";1;"occid";"occid";8;8;0;TRUE;TRUE;TRUE
"V23";"5/4/2017";"ms";"anti-first";9;9;7;7;9;1;1;6;2;1;"2";"0";"5";"0";"0";"5";"0";"4";"3";"0";"4";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"4";"5";"2";"0";"0";"0";"0";"0";"0";"0";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"3";"4";"0";"0";"0";"4";"0";"0";"0";"0";"1";NA;9;"0";1;"occid";"occid";7,66666666666667;3;4,66666666666667;TRUE;NA;NA
"V25";"5/4/2017";"tv";"pro-first";8;8;8;7;8;6;4;6;4;5;"3";"2";"3";"1";"1";"1";"1";"3";"3";"2";"4";"1";"2";"5";"4";"3";"4";"2";"2";"1";"2";"2";"5";"1";"1";"4";"3";"4";"3";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"4";"3";"2";"3";"1";"2";"1";"1";"3";"2";"3";"2";"3";"2";"1";"3";"1";"1";"1";"4";"1";"1";"1";6;"0";1;"occid";"occid";7,66666666666667;5;2,66666666666667;TRUE;TRUE;FALSE
"V26";"5/4/2017";"tv";"pro-first";9;5;8;9;7;9;8;7;8;8;"3";"1";"2";"1";"1";"2";"1";"3";"4";"4";"3";"1";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"3";"3";"3";"2";"1";"1";"1";"1";"3";"1";"3";"4";"1";"3";"1";"1";"1";"1";"3";"1";"1";"2";"3";"1";"4";"1";"1";"1";"2";"3";"1";"1";"2";"1";"1";"2";8;"0";1;"occid";"occid";8;7,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"V27";"5/4/2017";"ms";"pro-first";8;9;8;8;7;5;4;5;5;5;"4";"2";"2";"5";"1";"2";"5";"4";"4";"2";"4";"4";"4";"5";"4";"3";"2";"3";"2";"4";"3";"2";"2";"3";"1";"4";"3";"4";"3";"3";"1";"4";"1";"1";"2";"3";"3";"2";"1";"4";"2";"1";"3";"2";"4";"1";"1";"2";"3";"2";"1";"3";"2";"2";"3";"2";"3";"3";"3";"3";"2";"4";1;"0";1;"occid";"occid";7,66666666666667;5;2,66666666666667;TRUE;FALSE;FALSE
"1";"2017-03-20";"tv";"anti-first";3;8;5;7;7;2;4;5;2;4;"2";"1";"3";"1";"1";"5";"2";"2";"4";"2";"2";"1";"1";"3";"4";"1";"3";"1";"3";"2";"3";"1";"3";"2";"2";"2";"2";"3";"3";"1";"1";"2";"3";"3";"2";"2";"4";"3";"1";"4";"1";"1";"2";"2";"1";"1";"2";"1";"4";"1";"4";"3";"4";"1";"2";"4";"2";"1";"2";"2";"1";"6";9;"0";1;"cnj";"cnj";6,33333333333333;3,66666666666667;2,66666666666667;TRUE;FALSE;FALSE
"2";"2017-03-20";"tv";"pro-first";7;7;8;8;6;5;5;3;4;4;"2";"1";"1";"1";"1";"2";"1";"1";"2";"2";"2";"1";"1";"4";"3";"1";"2";"2";"2";"4";"1";"1";"4";"1";"1";"2";"2";"1";"1";"2";"1";"1";"1";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"3";"1";"1";"4";9;"0";1;"cnj";"cnj";7,33333333333333;3,66666666666667;3,66666666666667;TRUE;FALSE;FALSE
"3";"2017-03-20";"tv";"pro-first";6;4;5;7;5;4;6;3;2;3;"3";"2";"1";"1";"1";"4";"1";"1";"2";"1";"3";"1";"4";"5";"4";"1";"3";"1";"1";"1";"1";"1";"4";"1";"1";"3";"4";"1";"1";"3";"1";"1";"1";"2";"1";"1";"3";"2";"4";"1";"1";"1";"3";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"3";"3";"1";"1";"4";"1";"1";5;"0";1;"cnj";"cnj";5,66666666666667;2,66666666666667;3;TRUE;TRUE;FALSE
"4";"2017-03-20";"tv";"pro-first";6;7;8;8;8;7;7;7;6;8;"2";"2";"3";"1";"1";"2";"3";"1";"3";"2";"1";"1";"1";"2";"3";"1";"2";"1";"3";"3";"1";"1";"4";"1";"1";"3";"2";"4";"3";"3";"1";"1";"1";"3";"1";"1";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"2";"2";"1";"2";"1";"2";"3";"2";"3";"3";"1";"1";7;"0";1;"cnj";"cnj";8;7;1;TRUE;TRUE;TRUE
"5";"2017-03-20";"ms";"anti-first";5;5;5;5;5;6;6;5;4;3;"3";"1";"5";"1";"1";"5";"1";"4";"2";"1";"5";"5";"1";"1";"1";"1";"1";"3";"1";"5";"3";"1";"1";"1";"1";"5";"5";"5";"5";"1";"1";"1";"1";"1";"5";"1";"5";"5";"1";"5";"1";"1";"5";"1";"5";"1";"1";"5";"3";"3";"5";"5";"4";"1";"1";"5";"1";"1";"1";"1";"1";"1";NA;"0";1;"cnj";"cnj";5;4;1;TRUE;TRUE;FALSE
"6";"2017-03-20";"ms";"anti-first";8;8;8;8;8;7;7;8;7;7;"3";"4";"1";"5";"1";"1";"5";"2";"3";"5";"2";"3";"2";"5";"5";"3";"3";"2";"2";"5";"1";"2";"5";"5";"3";"4";"3";"2";"3";"1";"1";"3";"1";"3";"2";"1";"1";"2";"2";"4";"2";"4";"2";"1";"2";"2";"4";"2";"2";"1";"1";"2";"1";"3";"5";"3";"5";"5";"4";"5";"1";"1";8;"0";1;"cnj";"cnj";8;7,33333333333333;0,666666666666667;TRUE;TRUE;TRUE
"7";"2017-03-20";"tv";"pro-first";8;8;7;7;7;8;8;7;8;6;"3";"1";"3";"1";"1";"4";"1";"2";"4";"1";"3";"3";"1";"5";"3";"3";"5";"1";"2";"2";"1";"4";"5";"1";"1";"3";"2";"3";"3";"4";"1";"1";"1";"2";"2";"1";"2";"3";"4";"3";"1";"1";"3";NA;"2";"1";"1";"2";"2";"1";"3";"2";"2";"1";"1";"3";"2";"4";"4";"2";"1";"1";6;"0";1;"cnj";"cnj";7;7;0;TRUE;TRUE;FALSE
"8";"2017-03-20";"ms";"anti-first";6;9;8;8;8;6;4;6;2;7;"3";"3";"3";"1";"1";"3";"1";"4";"5";"2";"2";"1";"1";"3";"4";"1";"2";"1";"4";"3";"1";"2";"3";"1";"2";"2";"2";"4";"4";"3";"1";"1";"2";"5";"4";"1";"2";"5";"3";"2";"1";"2";"2";"1";"2";"2";"1";"3";"2";"1";"2";"3";"1";"4";"1";"4";"1";"2";"2";"1";"1";"6";8;"0";1;"cnj";"cnj";8;5;3;TRUE;FALSE;FALSE
"9";"2017-03-20";"ms";"anti-first";8;8;8;9;8;8;7;6;6;7;"1";"2";"1";"1";"3";"3";"1";"1";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"2";"1";"1";"1";"4";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"3";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"2";"1";"2";"3";"1";"1";"1";5;"0";1;"cnj";"cnj";8,33333333333333;6,33333333333333;2;TRUE;TRUE;FALSE
"10";"2017-03-20";"ms";"anti-first";8;8;7;7;8;6;4;3;3;4;"3";"4";"5";"1";"1";"5";"3";"3";"5";"2";"3";"4";"1";"5";"1";"2";"4";"1";"2";"2";"1";"1";"5";"1";"3";"3";"2";"5";"5";"2";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"3";"4";"4";"1";"1";"1";"1";"4";"1";"2";"3";"2";"1";"1";"2";"5";"1";"1";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";7,33333333333333;3,33333333333333;4;TRUE;TRUE;TRUE
"11";"2017-03-20";"tv";"anti-first";7;5;6;7;4;7;6;7;6;8;"4";"1";"4";"1";"1";"5";"2";"4";"4";"1";"4";"1";"2";"2";"3";"1";"1";"3";"1";"2";"1";"2";"2";"2";"1";"4";"5";"3";"5";"2";"1";"1";"1";"1";"4";"1";"5";"5";"2";"4";"2";"1";"3";"1";"3";"1";"1";"5";"3";"3";"5";"5";"4";"1";"1";"4";"1";"1";"2";"1";"1";"1";8;"0";1;"cnj";"cnj";5,66666666666667;7;-1,33333333333333;TRUE;TRUE;TRUE
"12";"2017-03-20";"ms";"anti-first";8;7;7;7;7;8;7;8;7;7;"1";"3";"2";"1";"3";"3";"1";"2";"2";"2";"2";"2";"2";"3";"3";"1";"1";"1";"4";"2";NA;"1";"2";"1";"2";"2";"1";"2";"1";"1";"1";"2";"2";"3";"1";"1";"3";"3";"1";"3";"2";"3";"1";"1";"2";"1";"1";"3";"2";"1";"3";"2";"2";"3";"1";"2";"1";"2";"1";"1";"1";"1";6;"0";1;"cnj";"cnj";7;7,33333333333333;-0,333333333333333;TRUE;TRUE;FALSE
"13";"2017-03-20";"ms";"pro-first";9;9;8;9;9;9;9;9;9;9;"5";"1";"5";"1";"2";"3";"3";"5";"5";"4";"5";"1";"1";"4";"1";"1";"1";"5";"1";"1";"2";"1";"1";"1";"4";"5";"5";"5";"5";"3";"1";"1";"2";"1";"5";"5";"4";"5";"1";"5";"1";"1";"5";"3";"3";"1";"1";"5";"5";"5";"4";"5";"5";"1";"4";"4";"1";"4";"1";"1";"2";"2";5;"0";1;"cnj";"cnj";8,66666666666667;9;-0,333333333333334;TRUE;FALSE;FALSE
"14";"2017-03-20";"ms";"anti-first";8;8;7;8;7;7;7;7;6;6;"1";"4";"1";"1";"2";"2";"4";"1";"2";"4";"1";"2";"2";"3";"4";"1";"2";"1";"2";"4";"1";"3";"3";"1";"3";"1";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"4";"4";"5";"1";"1";"1";"4";"1";"4";"1";"3";"1";"1";"1";"3";"2";"5";"1";"3";"3";"1";"1";"1";8;"0";1;"cnj";"cnj";7,33333333333333;6,33333333333333;1;TRUE;TRUE;TRUE
"15";"2017-03-20";"tv";"pro-first";4;5;4;4;2;6;5;5;4;5;"3";"1";"2";"1";"4";"3";"1";"1";"4";"1";"3";"1";"1";"4";"1";"1";"2";"1";"1";"3";"1";"2";"4";"1";"1";"3";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"1";"1";"2";"1";"2";"1";"1";"3";"1";"1";"4";"2";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";6;"0";1;"cnj";"cnj";3,33333333333333;4,66666666666667;-1,33333333333333;TRUE;TRUE;FALSE
"16";"2017-03-20";"ms";"pro-first";9;8;8;9;8;9;7;8;6;8;"1";"5";"1";"1";"1";"3";"1";"1";"3";"4";"1";"3";"1";"5";"5";"1";"4";"1";"2";"4";"3";"2";"2";"4";"1";"1";"1";"1";"1";"1";"4";"1";"3";"2";"1";"1";"2";"3";"2";"1";"4";"5";"1";"1";"1";"4";"1";"2";"1";"3";"1";"1";"1";"3";"3";"3";"3";"1";"3";"3";"1";"1";3;"0";1;"cnj";"cnj";8,33333333333333;7,33333333333333;1;TRUE;TRUE;FALSE
"17";"2017-03-20";"tv";"anti-first";8;9;7;8;6;7;6;4;5;4;"3";"3";"1";"3";"1";"4";"3";"2";"4";"2";"2";"3";"1";"4";"3";"2";"5";"1";"4";"4";"2";"2";"5";"3";"1";"1";"2";"2";"3";"2";"3";"1";"1";"3";"2";"1";"4";"2";"1";"1";"2";"3";"1";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"4";"1";"3";"1";"3";"3";"4";"2";"4";6;"0";1;"cnj";"cnj";7;4,33333333333333;2,66666666666667;TRUE;FALSE;FALSE
"18";"2017-03-20";"ms";"anti-first";7;7;5;5;6;7;7;5;5;6;"5";"1";"4";"1";"1";"4";"2";"3";"5";"1";"5";"1";"1";"2";"1";"1";"2";"5";"1";"1";"1";"1";"2";"1";"2";"5";"5";"5";"4";"3";"1";"1";"1";"1";"3";"1";"5";"5";"1";"5";"1";"1";"5";"1";"4";"1";"1";"2";"5";"2";"3";"4";"3";"1";"1";"5";"1";"2";"2";"2";"1";"1";7;"0";1;"cnj";"cnj";5,33333333333333;5,33333333333333;0;TRUE;TRUE;TRUE
"19";"2017-03-20";"ms";"pro-first";8;8;7;8;8;6;4;8;5;5;"4";"1";"3";"1";"1";"3";"2";"4";"5";"2";"5";"1";"2";"3";"1";"1";"2";"5";"2";"1";"1";"1";"2";"1";"1";"5";"4";"4";"5";"1";"1";"1";"1";"2";"4";"1";"3";"5";"1";"4";"1";"1";"5";"1";"5";"1";"1";"3";"5";"3";"3";"4";"3";"1";"1";"5";"2";"1";"3";"1";"1";"1";7;"0";1;"cnj";"cnj";7,66666666666667;6;1,66666666666667;TRUE;TRUE;TRUE
"20";"2017-03-20";"ms";"pro-first";9;9;7;7;8;8;7;8;5;7;"2";"3";"1";"4";"1";"2";"1";"2";"1";"3";"2";"2";"4";"5";"3";"4";"4";"1";"3";"2";"2";"2";"4";"3";"1";"2";"2";"3";"1";"4";"1";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"3";"1";"1";"2";"2";"1";"1";"2";"1";"3";"1";"1";"3";"1";"2";"4";"4";"5";"4";"1";"6";7;"0";1;"cnj";"cnj";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;FALSE;FALSE
"21";"2017-03-20";"tv";"pro-first";2;3;4;2;2;3;4;4;3;5;NA;"1";"2";"1";"1";"4";"1";"3";"4";"1";"3";"1";NA;"3";"2";"1";"3";"1";"1";"1";"3";"2";"3";"1";"1";"3";"2";"3";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"3";"4";"2";"1";"3";"1";"2";"1";"1";"3";"3";"2";"4";"2";NA;"1";"1";"5";"1";"1";"4";"1";"1";"1";6;"0";1;"cnj";"cnj";2,66666666666667;4;-1,33333333333333;TRUE;TRUE;FALSE
"22";"2017-03-20";"tv";"pro-first";7;7;7;9;7;5;5;6;4;6;"3";"2";"3";"1";"1";"2";"1";"1";"4";"1";"2";"1";"1";"5";"2";"1";"2";"1";"1";"1";"3";"2";"5";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"4";"1";"2";"2";"1";"3";"2";"1";"5";"2";"1";"1";2;"0";1;"cnj";"cnj";7,66666666666667;5,33333333333333;2,33333333333333;TRUE;TRUE;FALSE
"23";"2017-03-20";"ms";"pro-first";8;8;8;9;9;5;4;7;4;6;"3";"1";"1";"1";"1";"5";"1";"2";"4";"1";"2";"1";"1";"4";"2";"2";"4";"2";"2";"2";"2";"2";"4";"1";"2";"3";"2";"3";"3";"3";"2";"1";"1";"2";"5";"2";"3";"3";"1";"3";"3";"1";"2";"1";"3";"2";"1";"4";"1";"2";"4";"1";"5";"2";"1";"4";"1";"3";"4";"1";"1";"1";2;"0";1;"cnj";"cnj";8,66666666666667;5,66666666666667;3;TRUE;TRUE;FALSE
"24";"2017-03-20";"tv";"pro-first";8;8;7;6;7;6;6;7;6;8;"4";"3";"3";"1";"2";"3";"1";"1";"3";"2";"2";"1";"1";"4";"1";"1";"3";"2";"2";"2";"5";"4";"4";"1";"2";"2";"5";"3";"3";"1";"3";"1";"1";"2";"4";"2";"2";"4";"3";"4";"1";"1";"2";"1";"3";"1";"1";"5";"1";"5";"2";"3";"5";"1";"2";"2";"2";"1";"3";"2";"1";"2";2;"0";1;"cnj";"cnj";6,66666666666667;7;-0,333333333333333;TRUE;FALSE;FALSE
"25";"2017-03-20";"ms";"pro-first";8;8;7;8;7;4;4;4;4;6;"3";"1";"2";"1";"1";"3";"1";"2";"2";"2";"3";"1";"1";"4";"1";"1";"1";"1";"1";"2";"3";"1";"4";"1";"1";"3";"3";"3";"4";"1";"1";"1";"1";"1";"3";"1";"3";"2";"1";"2";"2";"1";"3";"1";"3";"1";"1";"3";"3";"1";"2";"2";"2";"1";"2";"2";"1";"1";"3";"1";"1";"1";7;"0";1;"cnj";"cnj";7,33333333333333;4,66666666666667;2,66666666666667;TRUE;TRUE;TRUE
"26";"2017-03-20";"ms";"pro-first";7;6;7;6;7;5;5;6;4;6;"1";"2";"2";"1";"1";"4";"1";"1";"2";"2";"1";"1";"1";"4";"2";"1";"4";"1";"2";"2";"1";"1";"4";"1";"2";"2";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"2";"1";"3";"1";"1";"1";6;"0";1;"cnj";"cnj";6,66666666666667;5,33333333333333;1,33333333333333;TRUE;TRUE;FALSE
"27";"2017-03-20";"ms";"anti-first";8;7;7;7;7;2;2;2;1;3;"2";"3";"4";"1";"1";"5";"1";"3";"5";"3";"3";"2";"3";"4";"2";"2";"2";"2";"1";"3";"4";"2";"4";"1";"2";"2";"2";"3";"5";"1";"1";"1";"2";"1";"2";"2";"5";"4";"2";"3";"1";"2";"2";"1";"1";"1";"1";"2";"1";"2";"4";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"1";8;"0";1;"cnj";"cnj";7;2;5;TRUE;TRUE;TRUE
"28";"2017-03-20";"tv";"anti-first";9;9;8;8;8;3;4;3;2;2;"2";"1";"2";"1";"1";"4";"1";"2";"4";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"2";"1";"1";"4";"1";"2";"3";"1";"3";"3";"2";"1";"1";"1";"3";"3";"1";"5";"2";"2";"4";"2";"1";"2";"1";"1";"1";"1";"4";"3";"1";"4";"2";"3";"1";"1";"4";"1";"2";"4";"1";"1";"1";9;"0";1;"cnj";"cnj";8;2,33333333333333;5,66666666666667;TRUE;TRUE;TRUE
"29";"2017-03-20";"ms";"pro-first";7;6;8;7;7;4;4;5;4;4;"1";"4";"2";"3";"3";"2";"1";"2";"3";"5";"1";"3";"1";"4";"4";"3";"4";"1";"4";"4";"1";"1";"5";"2";"3";"2";"1";"2";"2";"3";"1";"3";"2";"4";"1";"2";"3";"3";"2";"2";"3";"4";"2";"2";"1";"3";"1";"2";"2";"2";"3";"2";"1";"5";"4";"4";"1";"3";"4";"3";"1";"1";5;"0";1;"cnj";"cnj";7,33333333333333;4,33333333333333;3;TRUE;TRUE;FALSE
"30";"2017-03-20";"ms";"pro-first";5;5;5;5;4;5;5;4;4;4;"3";"1";"3";"1";"1";"4";"1";"2";"3";"1";"3";"1";"2";"2";"1";"1";"2";"1";"1";"1";"4";"2";"2";"1";"1";"3";"3";"4";"3";"1";"1";"1";"1";"1";"3";"2";"3";"2";"1";"2";"3";"1";"2";"1";"3";"1";"1";"3";"2";"3";"2";"2";"3";"1";"1";"2";"1";"1";"1";"1";"1";"2";9;"0";1;"cnj";"cnj";4,66666666666667;4;0,666666666666667;TRUE;FALSE;FALSE
"31";"2017-03-20";"tv";"pro-first";7;8;5;6;5;5;5;8;3;8;"4";"1";"2";"1";"1";"5";"2";"2";"4";"1";"4";"1";"1";"4";"1";"1";"4";"3";"1";"1";"1";"1";"5";"1";"1";"4";"2";"4";"3";"1";"1";"1";"1";"1";"4";"1";"4";"1";"1";"4";"2";"1";"3";"1";"4";"1";"1";"4";"2";"1";"4";"3";"2";"1";"1";"4";"1";"3";"3";"1";"1";"1";8;"0";1;"cnj";"cnj";5,33333333333333;6,33333333333333;-1;TRUE;TRUE;TRUE
"32";"2017-03-20";"tv";"anti-first";5;4;7;5;4;6;6;6;6;5;"3";"2";"3";"1";"1";"3";"1";"1";"4";"1";"1";"1";"3";"5";"2";"1";"2";"1";"1";"2";"1";"3";"4";"1";"1";"4";"1";"4";"4";"1";"1";"1";"1";"2";"2";"1";"2";"4";"2";"3";"2";"1";"2";"1";"1";"1";"1";"4";"1";"1";"3";"3";"1";"1";"1";"5";"2";"1";"3";"1";"1";"1";4;"0";1;"cnj";"cnj";5,33333333333333;5,66666666666667;-0,333333333333334;TRUE;TRUE;FALSE
"33";"2017-03-20";"tv";"pro-first";7;5;5;7;5;6;6;6;7;6;"2";"1";"2";"1";"1";"4";"3";"1";"3";"1";"1";"1";"1";"3";"2";"1";"2";"1";"1";"1";"2";"1";"4";"1";"1";"3";"1";"3";"3";"2";"1";"1";"1";"2";"1";"1";"3";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"2";"2";"1";"3";"1";"1";"4";"1";"1";"1";7;"0";1;"cnj";"cnj";5,66666666666667;6,33333333333333;-0,666666666666666;TRUE;TRUE;TRUE
"34";"2017-03-20";"tv";"anti-first";7;7;5;7;5;4;4;3;4;3;"3";"1";"1";"1";"1";"4";"1";"2";"3";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"3";"3";"4";"1";"2";"1";"1";"1";"1";"1";"1";"3";"3";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"1";"4";"2";"1";"1";"1";"5";"1";"1";"2";"1";"1";"4";6;"0";1;"cnj";"cnj";5,66666666666667;3,33333333333333;2,33333333333333;TRUE;FALSE;FALSE
"35";"2017-03-20";"ms";"pro-first";7;6;5;5;5;7;7;6;5;4;"2";"2";"3";"1";"1";"3";"2";"1";"3";"2";"3";"1";"4";"2";"3";"2";"1";"1";"3";"1";"2";"1";"2";"1";"1";"2";"2";"2";"3";"2";"1";"1";"1";"2";"1";"1";"5";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"3";"1";"2";"1";"1";"3";"1";"3";"1";"2";"2";"4";7;"0";1;"cnj";"cnj";5;5;0;TRUE;FALSE;FALSE
"36";"2017-03-20";"ms";"anti-first";6;6;8;6;7;6;6;9;7;7;"2";"1";"3";"1";"1";"4";"1";"2";"4";"2";"1";"3";"1";"1";"2";"1";"3";"1";"1";"3";"2";"1";"2";"2";"1";"1";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"3";"1";"1";"1";"1";"4";"2";"1";"1";"3";"1";"1";3;"0";1;"cnj";"cnj";7;7,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE
"37";"2017-03-20";"ms";"anti-first";8;8;9;4;9;9;9;5;7;7;"3";"1";"5";"1";"1";"5";"1";"1";"1";"1";"5";"1";"3";"5";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"5";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";6;"0";1;"cnj";"cnj";7,33333333333333;6,33333333333333;1;TRUE;TRUE;FALSE
"38";"2017-03-20";"ms";"pro-first";6;6;7;8;5;8;8;7;9;7;"2";"1";"4";"1";"1";"4";"1";"4";"4";"1";"3";"1";"3";"4";"4";"1";"2";"1";"1";"3";"1";"1";"4";"1";"1";"4";"3";"4";"3";"2";"1";"1";"1";"3";"2";"1";"3";"3";"3";"4";"1";"1";"2";"1";"2";"1";"1";"3";"4";"2";"3";"3";"3";"2";"1";"4";"1";"2";"1";"1";"1";NA;NA;"0";1;"cnj";"cnj";6,66666666666667;7,66666666666667;-1;TRUE;NA;FALSE
"39";"2017-03-20";"ms";"pro-first";6;7;7;6;6;7;7;8;7;7;"3";"1";"1";"1";"1";"4";"1";"1";"4";"1";"3";"2";"2";"3";"2";"2";"2";"1";"1";"2";"1";"2";"3";"1";"1";"3";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";8;"0";1;"cnj";"cnj";6,33333333333333;7,33333333333333;-1;TRUE;TRUE;TRUE
"40";"2017-03-20";"tv";"pro-first";7;6;7;7;7;7;7;7;7;7;"3";"1";"1";"1";"1";"5";"3";"3";"5";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"3";"3";"2";"1";"1";"1";"1";"2";"3";"1";"4";"3";"2";"2";"1";"4";"3";"1";"4";"1";"1";"3";"3";"1";"2";"2";"2";"3";"1";"4";"1";"1";"1";"1";"1";NA;8;"0";1;"cnj";"cnj";7;7;0;TRUE;NA;NA
"41";"2017-03-20";"ms";"pro-first";6;5;4;6;5;5;5;5;4;5;"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"2";"2";"1";"4";"2";"1";"4";"1";"3";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"3";"2";"3";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";7;"0";1;"cnj";"cnj";5;4,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"42";"2017-03-21";"tv";"pro-first";7;7;7;7;7;7;5;6;6;7;"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"2";"1";"2";"5";"2";"1";"2";"1";"1";"1";"1";"3";"4";"1";"1";"2";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"2";"3";"2";"1";"1";"1";"2";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";4;"0";1;"cnj";"cnj";7;6,33333333333333;0,666666666666667;TRUE;TRUE;FALSE
"43";"2017-03-21";"ms";"pro-first";8;8;7;8;7;6;5;5;5;5;"1";"3";"2";"1";"1";"4";"1";"2";"3";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"2";"3";"1";"3";"3";"1";"1";"1";"1";"1";"2";"1";"4";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"3";"1";"2";"2";"1";"4";"1";"2";"2";"1";"1";"1";6;"0";1;"cnj";"cnj";7,33333333333333;5;2,33333333333333;TRUE;TRUE;FALSE
"44";"2017-03-21";"tv";"pro-first";7;7;8;9;8;8;8;9;9;9;"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"1";"2";"3";"3";"3";"4";"3";"3";"2";"3";"3";"3";"2";"2";"3";"3";"2";"3";"3";"3";"3";"2";"3";"3";"2";"2";"3";"3";"2";"3";"3";"3";"2";"4";"3";"3";"1";"4";5;NA;1;"cnj";"cnj";8,33333333333333;9;-0,666666666666666;TRUE;FALSE;FALSE
